date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-12-02,45.9,32.09166666666667,594.3333333333334,37.11666666666667,13.391666666666666,60.875,0.2325,0.0,1.04375,95.04166666666667,66.375
2023-12-03,54.449999999999996,38.05833333333333,645.2083333333334,38.708333333333336,15.137500000000001,69.08333333333333,0.23333333333333336,0.0,1.0604166666666666,100.08333333333333,68.33333333333333
2023-12-04,62.07916666666667,43.15833333333333,680.125,40.02916666666667,15.166666666666666,49.708333333333336,0.3070833333333333,0.0,0.5291666666666667,111.91666666666667,72.20833333333333
2023-12-05,65.25416666666666,45.2875,774.0,45.675000000000004,15.058333333333332,22.416666666666668,0.32666666666666666,0.125,0.18333333333333335,130.25,78.08333333333333
2023-12-06,57.17083333333333,39.84166666666667,670.9583333333334,33.108333333333334,18.266666666666666,33.791666666666664,0.33416666666666667,0.0,0.28750000000000003,115.375,73.20833333333333
2023-12-07,39.92916666666667,27.929166666666664,446.2083333333333,26.4375,14.275,34.5,0.26625,0.0,0.1625,99.625,68.08333333333333
2023-12-08,41.125,28.754166666666666,499.7083333333333,24.625,11.737499999999999,31.708333333333332,0.3804166666666667,0.0,0.5145833333333333,86.16666666666667,63.25
2023-12-09,49.0375,34.137499999999996,455.8333333333333,19.575,7.779166666666666,52.0,0.4795833333333333,0.125,0.7458333333333332,84.45833333333333,62.458333333333336
2023-12-10,101.86666666666667,70.09166666666667,634.3333333333334,28.754166666666666,15.929166666666667,70.83333333333333,0.78125,0.5416666666666666,0.7875,134.33333333333334,81.0
2023-12-11,113.925,77.95,770.5416666666666,34.300000000000004,14.004166666666668,64.91666666666667,0.78625,1.0833333333333333,0.7979166666666666,162.25,103.0
2023-12-12,86.75416666666666,60.375,800.5833333333334,35.68333333333333,12.270833333333334,57.958333333333336,0.5420833333333334,0.5416666666666666,0.8562500000000001,154.625,91.45833333333333
2023-12-13,102.625,68.72500000000001,897.9166666666666,42.80833333333334,16.4875,58.5,0.7666666666666667,0.75,0.7354166666666666,157.45833333333334,95.58333333333333
2023-12-14,117.27916666666665,69.75833333333334,896.2083333333334,45.125,18.525000000000002,68.79166666666667,0.5495833333333334,1.0,0.8395833333333335,155.58333333333334,92.875
2023-12-15,113.04583333333333,64.82083333333334,797.2083333333334,32.09166666666667,15.629166666666668,71.875,0.595,1.0833333333333333,0.8604166666666667,156.04166666666666,93.58333333333333
2023-12-16,75.79166666666667,52.73333333333333,731.9166666666666,34.75,10.0,59.708333333333336,0.4608333333333334,0.0,0.9479166666666666,149.54166666666666,86.20833333333333
2023-12-17,99.97916666666667,69.075,844.625,41.141666666666666,12.716666666666667,63.166666666666664,0.5058333333333334,0.9166666666666666,0.8895833333333334,152.375,89.33333333333333
2023-12-18,95.52083333333333,66.46666666666667,966.9583333333334,47.98333333333333,13.041666666666666,56.666666666666664,0.45333333333333337,0.20833333333333334,0.9874999999999999,155.83333333333334,93.20833333333333
2023-12-19,89.12083333333334,62.020833333333336,923.0,47.520833333333336,13.591666666666667,55.0,0.4683333333333333,0.0,1.0125,156.54166666666666,94.16666666666667
2023-12-20,70.46666666666667,49.137499999999996,709.9583333333334,39.06666666666667,14.445833333333333,51.625,0.34625,0.0,1.0791666666666668,147.33333333333334,84.33333333333333
